created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Apr 09 22:00:10 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [83, 93]}, {'text': 'economy', 'indices': [94, 102]}, {'text': 'biden', 'indices': [103, 109]}, {'text': 'dollar', 'indices': [110, 117]}, {'text': 'gold', 'indices': [118, 123]}]","['JustTheNews', 'SenTedCruz']","Burbank, CA"
Sat Apr 09 16:00:26 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [77, 87]}, {'text': 'economy', 'indices': [88, 96]}, {'text': 'biden', 'indices': [97, 103]}, {'text': 'dollar', 'indices': [104, 111]}, {'text': 'gold', 'indices': [112, 117]}]","['JustTheNews', 'SenTedCruz']","Burbank, CA"
Fri Apr 08 22:43:42 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [66, 76]}, {'text': 'economy', 'indices': [77, 85]}, {'text': 'biden', 'indices': [86, 92]}, {'text': 'dollar', 'indices': [93, 100]}, {'text': 'gold', 'indices': [101, 106]}]",['JackPosobiec'],"Burbank, CA"
Fri Apr 08 20:16:02 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [75, 85]}, {'text': 'economy', 'indices': [86, 94]}, {'text': 'biden', 'indices': [95, 101]}, {'text': 'dollar', 'indices': [102, 109]}, {'text': 'gold', 'indices': [110, 115]}]",['rising_serpent'],"Burbank, CA"
Fri Apr 08 16:28:00 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [72, 82]}, {'text': 'economy', 'indices': [83, 91]}, {'text': 'biden', 'indices': [92, 98]}, {'text': 'dollar', 'indices': [99, 106]}, {'text': 'gold', 'indices': [107, 112]}]",['DailyCaller'],"Burbank, CA"
Fri Apr 08 16:26:19 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [83, 93]}, {'text': 'economy', 'indices': [94, 102]}, {'text': 'biden', 'indices': [103, 109]}, {'text': 'dollar', 'indices': [110, 117]}, {'text': 'gold', 'indices': [118, 123]}]",['theblaze'],"Burbank, CA"
Thu Apr 07 22:03:56 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [69, 79]}, {'text': 'economy', 'indices': [80, 88]}, {'text': 'biden', 'indices': [89, 95]}, {'text': 'dollar', 'indices': [96, 103]}, {'text': 'gold', 'indices': [104, 109]}]",['FreeSpeechAmer'],"Burbank, CA"
Thu Apr 07 21:59:43 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [60, 70]}, {'text': 'economy', 'indices': [71, 79]}, {'text': 'biden', 'indices': [80, 86]}, {'text': 'dollar', 'indices': [87, 94]}, {'text': 'gold', 'indices': [95, 100]}]","['HouseGOP', 'RepStefanik', 'RepMTG']","Burbank, CA"
Thu Apr 07 21:55:22 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [74, 84]}, {'text': 'economy', 'indices': [85, 93]}, {'text': 'biden', 'indices': [94, 100]}, {'text': 'dollar', 'indices': [101, 108]}, {'text': 'gold', 'indices': [109, 114]}]","['HouseGOP', 'RepStefanik', 'RepMTG']","Burbank, CA"
Wed Apr 06 22:11:57 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [54, 64]}, {'text': 'economy', 'indices': [65, 73]}, {'text': 'biden', 'indices': [74, 80]}, {'text': 'dollar', 'indices': [81, 88]}, {'text': 'gold', 'indices': [89, 94]}]","['HouseGOP', 'RepStefanik', 'RepMTG']","Burbank, CA"
Wed Apr 06 22:09:37 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [86, 96]}, {'text': 'economy', 'indices': [97, 105]}, {'text': 'biden', 'indices': [106, 112]}]",['TPostMillennial'],"Burbank, CA"
Tue Apr 05 17:24:58 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [60, 70]}, {'text': 'economy', 'indices': [71, 79]}, {'text': 'biden', 'indices': [80, 86]}, {'text': 'dollar', 'indices': [87, 94]}, {'text': 'gold', 'indices': [95, 100]}]",['TPostMillennial'],"Burbank, CA"
Tue Apr 05 17:22:09 +0000 2022,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,en,140,,BirchGold,1357,423,False,"[{'text': 'inflation', 'indices': [67, 77]}, {'text': 'economy', 'indices': [78, 86]}, {'text': 'biden', 'indices': [87, 93]}, {'text': 'dollar', 'indices': [94, 101]}, {'text': 'gold', 'indices': [102, 107]}]",['julie_kelly2'],"Burbank, CA"
Fri Apr 22 22:57:43 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],['RaheemKassam'],Southern California
Fri Apr 22 22:37:25 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['FDRLST'],Southern California
Fri Apr 22 21:26:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The cure for high prices is? All together now....

Bourbon! (have a great weekend everyone) https://t.co/PBFwLsVZpM",0.0,0.0,en,60006,5.0,Venturinglist,972,1169,,[],['JackPosobiec'],Southern California
Fri Apr 22 21:23:07 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],"['bennyjohnson', 'GovRonDeSantis']",Southern California
Fri Apr 22 21:22:07 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['pnjaban'],Southern California
Fri Apr 22 21:19:05 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This guy... just awesome find https://t.co/hBJaTiYTs3,0.0,0.0,en,60006,4.0,Venturinglist,972,1169,,[],['NahBabeeNah'],Southern California
Fri Apr 22 21:18:53 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,"[{'text': 'inflation', 'indices': [0, 10]}, {'text': 'deflation', 'indices': [11, 21]}]",['Gaelic_Hotep'],Southern California
Fri Apr 22 21:17:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['A_U_Pinochet'],Southern California
Fri Apr 22 21:12:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],"['von_Steiner', 'DrLuetke']",Southern California
Fri Apr 22 21:05:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['Texaner8'],Southern California
Fri Apr 22 21:01:57 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['DrLuetke'],Southern California
Fri Apr 22 20:43:42 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",More chilling rhetoric by Russia's Kremlin-controlled media: describing hunger as their weapon against the West. Th… https://t.co/83diUna9lM,0.0,0.0,en,60006,1030.0,Venturinglist,972,1169,,[],"['Bravo0815Wiskey', 'klappskopp']",Southern California
Fri Apr 22 20:43:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],"['Bravo0815Wiskey', 'klappskopp']",Southern California
Fri Apr 22 20:40:56 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['DrPuerner'],Southern California
Fri Apr 22 20:39:08 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.4166666666666667,0.5,en,60006,,Venturinglist,972,1169,False,[],"['maxidax', 'KimDotcom']",Southern California
Fri Apr 22 20:35:42 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],"['maxidax', 'KimDotcom']",Southern California
Fri Apr 22 20:33:49 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],['KimDotcom'],Southern California
Fri Apr 22 20:13:57 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['artemi_ecrit'],Southern California
Fri Apr 22 20:12:56 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Price action stinks but here's the algo flow index for $SPY going into the close https://t.co/rppT61XLbS,0.0,0.0,en,60006,4.0,Venturinglist,972,1169,False,[],['chefofmembers'],Southern California
Fri Apr 22 20:09:19 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['GerdaGartner'],Southern California
Fri Apr 22 20:06:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],"['libertyheimat', 'MarcusPretzell', 'realjonaswd']",Southern California
Fri Apr 22 18:49:35 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],"['libertyheimat', 'MarcusPretzell', 'realjonaswd']",Southern California
Fri Apr 22 18:43:56 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['Youblacksoul'],Southern California
Fri Apr 22 18:43:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NYMEX DIESEL MAY FUTURES SETTLE AT $3.9386 A GALLON.,0.0,0.0,en,60006,3.0,Venturinglist,972,1169,,[],['gbazov'],Southern California
Fri Apr 22 17:24:26 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],['Lisa_Marychen'],Southern California
Fri Apr 22 17:23:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],"['AfDimBundestag', 'JuergenBraunAfD']",Southern California
Fri Apr 22 17:21:48 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Russian General Announces Plan to Invade Moldova after Ukraine https://t.co/VmfD4YEJ4G,0.0,0.0,en,60006,2.0,Venturinglist,972,1169,False,[],"['AfDimBundestag', 'JuergenBraunAfD']",Southern California
Fri Apr 22 17:21:32 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['ergroovt'],Southern California
Fri Apr 22 17:20:59 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],['Tim_Roehn'],Southern California
Fri Apr 22 17:19:39 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,-0.0499999999999999,0.3,en,60006,,Venturinglist,972,1169,False,[],['vespasianus69bc'],Southern California
Fri Apr 22 15:47:23 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,False,[],['nf_freiheit'],Southern California
Fri Apr 22 14:46:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,60006,,Venturinglist,972,1169,,[],['nf_freiheit'],Southern California
Fri Apr 22 14:44:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,-0.0322916666666666,0.3208333333333333,en,60006,,Venturinglist,972,1169,,[],"['AndreaSausS1', 'sorryabernein']",Southern California
Fri Apr 22 14:29:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",$AXP saying March saw an “Acceleration” in Consumer Spending… that’s despite $125 Oil and a US National Regular top… https://t.co/G4vEP03EsT,0.0,0.0,en,60006,1.0,Venturinglist,972,1169,,[],"['AndreaSausS1', 'sorryabernein']",Southern California
Fri Apr 22 14:29:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","American Express Q1 EPS $2.73 Beats $2.44 Estimate, Sales $11.74B Beat $11.62B Estimate; Reaffirms FY22 Sales, EPS Guidance $AXP",0.0,1.0,en,60006,1.0,Venturinglist,972,1169,,[],['julienbackhaus'],Southern California
Fri Apr 22 14:23:26 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.25,0.5,en,60006,,Venturinglist,972,1169,False,[],"['Supersiggi2', 'Darling_2022']",Southern California
Fri Apr 22 14:08:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,-0.3,0.2,en,60006,,Venturinglist,972,1169,False,[],['ArchitectureTud'],Southern California
Fri Apr 22 22:54:35 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.2181818181818181,0.3272727272727272,en,32831,,badcharts1,46520,11,,[],['rosel_S19'],"Québec, Canada"
Fri Apr 22 22:50:56 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.6,0.7,en,32831,,badcharts1,46520,11,False,"[{'text': 'trolls', 'indices': [102, 109]}]",['olalakl2'],"Québec, Canada"
Fri Apr 22 22:40:44 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,False,[],"['FWarweg', 'thedailybeast']","Québec, Canada"
Fri Apr 22 22:04:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,,[],"['FWarweg', 'thedailybeast']","Québec, Canada"
Fri Apr 22 21:17:53 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,False,"[{'text': 'gold', 'indices': [62, 67]}, {'text': 'silver', 'indices': [68, 75]}, {'text': 'xauusd', 'indices': [76, 83]}, {'text': 'xagusd', 'indices': [84, 91]}, {'text': 'inflation', 'indices': [92, 102]}]","['DonH3347', 'zatara2010', 'SgforgoodStella', 'DELETETRUMP9']","Québec, Canada"
Fri Apr 22 18:49:38 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,,[],"['DonH3347', 'zatara2010', 'SgforgoodStella', 'DELETETRUMP9']","Québec, Canada"
Fri Apr 22 18:01:42 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,False,[],"['DonH3347', 'zatara2010', 'SgforgoodStella', 'DELETETRUMP9']","Québec, Canada"
Fri Apr 22 17:48:58 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,,[],"['DonH3347', 'zatara2010', 'SgforgoodStella', 'DELETETRUMP9']","Québec, Canada"
Fri Apr 22 16:31:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,False,"[{'text': 'xagusd', 'indices': [87, 94]}, {'text': 'dxy', 'indices': [95, 99]}, {'text': 'vix', 'indices': [100, 104]}, {'text': 'nasdaq', 'indices': [105, 112]}]",['HGMaassen'],"Québec, Canada"
Fri Apr 22 14:35:10 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.3666666666666667,0.4666666666666666,en,32831,,badcharts1,46520,11,False,"[{'text': 'xauusd', 'indices': [107, 114]}]",['Jeky'],"Québec, Canada"
Fri Apr 22 13:15:32 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0666666666666666,en,32831,,badcharts1,46520,11,False,"[{'text': 'xagusd', 'indices': [49, 56]}, {'text': 'xauusd', 'indices': [57, 64]}, {'text': 'inflation', 'indices': [65, 75]}, {'text': 'dxy', 'indices': [76, 80]}, {'text': 'gold', 'indices': [81, 86]}, {'text': 'silver', 'indices': [87, 94]}]","['thinkBTO', 'GuntherSchnabl']","Québec, Canada"
Thu Apr 21 20:14:09 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,False,[],"['thinkBTO', 'GuntherSchnabl']","Québec, Canada"
Thu Apr 21 19:55:35 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,,[],"['Supersiggi2', 'Darling_2022']","Québec, Canada"
Thu Apr 21 17:46:39 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,False,[],"['Supersiggi2', 'Darling_2022']","Québec, Canada"
Thu Apr 21 16:37:14 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,,[],"['nie_und_nimmer', 'CyrusdelaRubia', 'derspiegel']","Québec, Canada"
Thu Apr 21 16:24:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,False,"[{'text': 'silver', 'indices': [56, 63]}, {'text': 'xagusd', 'indices': [64, 71]}]","['nie_und_nimmer', 'CyrusdelaRubia', 'derspiegel']","Québec, Canada"
Thu Apr 21 15:40:45 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0416666666666666,0.3833333333333333,en,32831,,badcharts1,46520,11,False,"[{'text': 'xagusd', 'indices': [106, 113]}]","['nie_und_nimmer', 'CyrusdelaRubia', 'derspiegel']","Québec, Canada"
Thu Apr 21 14:23:41 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,False,"[{'text': 'xauxag', 'indices': [27, 34]}, {'text': 'usdcad', 'indices': [35, 42]}, {'text': 'gold', 'indices': [43, 48]}, {'text': 'silver', 'indices': [49, 56]}, {'text': 'dxy', 'indices': [57, 61]}]","['Supersiggi2', 'Darling_2022']","Québec, Canada"
Thu Apr 21 12:59:15 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,,[],"['Supersiggi2', 'Darling_2022']","Québec, Canada"
Thu Apr 21 12:29:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,32831,,badcharts1,46520,11,,[],"['germankangaroo', 'LSteinwandter']","Québec, Canada"
Thu Apr 21 11:59:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,,[],"['germankangaroo', 'LSteinwandter']","Québec, Canada"
Thu Apr 21 11:39:20 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.3,0.1,en,32832,,badcharts1,46519,11,False,[],"['Supersiggi2', 'Darling_2022']","Québec, Canada"
Thu Apr 21 00:23:39 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['Supersiggi2', 'Darling_2022']","Québec, Canada"
Thu Apr 21 00:11:07 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,"[{'text': 'Silver', 'indices': [93, 100]}]",['AlexWallasch'],"Québec, Canada"
Wed Apr 20 23:30:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.8,0.9,en,32832,,badcharts1,46519,11,,[],['sparcs72'],"Québec, Canada"
Wed Apr 20 23:27:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,,[],"['DanRadzikowski', 'NYSenate', 'NYSenDems']","Québec, Canada"
Wed Apr 20 15:16:42 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.6,1.0,en,32832,,badcharts1,46519,11,False,"[{'text': 'xagusd', 'indices': [94, 101]}, {'text': 'xauusd', 'indices': [102, 109]}, {'text': 'gold', 'indices': [110, 115]}]","['DanRadzikowski', 'NYSenate', 'NYSenDems']","Québec, Canada"
Wed Apr 20 15:12:02 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['DanRadzikowski', 'NYSenate', 'NYSenDems']","Québec, Canada"
Wed Apr 20 14:23:55 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.3833333333333333,0.6,en,32832,,badcharts1,46519,11,False,"[{'text': 'netflix', 'indices': [27, 35]}, {'text': 'nflx', 'indices': [36, 41]}, {'text': 'inflation', 'indices': [42, 52]}, {'text': 'gold', 'indices': [53, 58]}, {'text': 'xauusd', 'indices': [59, 66]}]",['timesunion'],"Québec, Canada"
Wed Apr 20 12:32:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.1,0.4,en,32832,,badcharts1,46519,11,,[],['AndreaSCousins'],"Québec, Canada"
Wed Apr 20 11:44:58 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.4166666666666667,0.5,en,32832,,badcharts1,46519,11,False,[],"['RepMaxineWaters', 'eleanorslegacy']","Québec, Canada"
Wed Apr 20 10:50:12 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Gold - What next ? I've made this post public 🙂

https://t.co/D03hgY8PFO

#gold #silver #crypto #uranium… https://t.co/5N5rSzc425",0.0,0.0,en,32832,15.0,badcharts1,46519,11,False,"[{'text': 'Gold', 'indices': [21, 26]}, {'text': 'gold', 'indices': [96, 101]}, {'text': 'silver', 'indices': [102, 109]}, {'text': 'crypto', 'indices': [110, 117]}, {'text': 'uranium', 'indices': [118, 126]}, {'text': 'commodities', 'indices': [127, 139]}]","['RepMaxineWaters', 'eleanorslegacy']","Québec, Canada"
Tue Apr 19 22:47:52 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Gold &amp; Yen - All over again ! #gold #silver #crypto #uranium #commodities #inflation #commoditywars #currencywars… https://t.co/nrOPj9W1wc,0.3,0.3569444444444444,en,32832,26.0,badcharts1,46519,11,,"[{'text': 'gold', 'indices': [55, 60]}, {'text': 'silver', 'indices': [61, 68]}, {'text': 'crypto', 'indices': [69, 76]}, {'text': 'uranium', 'indices': [77, 85]}, {'text': 'commodities', 'indices': [86, 98]}, {'text': 'inflation', 'indices': [99, 109]}, {'text': 'commoditywars', 'indices': [110, 124]}, {'text': 'currencywars', 'indices': [125, 138]}]",['datapatt17'],"Québec, Canada"
Tue Apr 19 22:04:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.25,0.2,en,32832,,badcharts1,46519,11,,[],"['JRCforAssembly', 'sochiesays', 'NYWFP']","Québec, Canada"
Tue Apr 19 21:23:53 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,"[{'text': 'xagusd', 'indices': [94, 101]}, {'text': 'xauusd', 'indices': [102, 109]}, {'text': 'gold', 'indices': [110, 115]}]","['JRCforAssembly', 'sochiesays', 'NYWFP']","Québec, Canada"
Tue Apr 19 16:54:44 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['JRCforAssembly', 'sochiesays', 'NYWFP']","Québec, Canada"
Tue Apr 19 16:26:57 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],['Shepard412'],"Québec, Canada"
Tue Apr 19 15:26:59 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['MS4U', 'ThearseForNY', 'NYSenatorJordan']","Québec, Canada"
Tue Apr 19 13:44:45 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['MS4U', 'ThearseForNY', 'NYSenatorJordan']","Québec, Canada"
